epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,661.298,1.11086,1.15795,0.00461,0.69147,0.58073,0.6577,0.50418,0.99934,0.90812,0.00622,0.00999642,0.00333214,0.00999642,0.00333214,0.00999642,0.00333214,0.00999642,0.00333214
